opening_hours,TotalHours
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-21:00"", ""mon"": ""11:30-21:00"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00""}",66.5
"{""displayedHours"": ""Closed"", ""sun"": ""10:40-21:30"", ""mon"": ""10:40-21:30"", ""tue"": ""10:40-21:30"", ""wed"": ""10:40-21:30"", ""thu"": ""10:40-21:30"", ""fri"": ""10:40-21:30"", ""sat"": ""10:40-21:30""}",75.83333333333333
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""03:00-03:05"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",0.08333333333333333
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:45"", ""mon"": ""11:00-21:45"", ""tue"": ""11:00-21:45"", ""wed"": ""11:00-21:45"", ""thu"": ""11:00-21:45"", ""fri"": ""11:00-21:45"", ""sat"": ""11:00-21:45""}",75.25
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00"", ""tempClosed"": true}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""12:00-22:00"", ""mon"": ""12:00-22:00"", ""tue"": ""12:00-22:00"", ""wed"": ""12:00-22:00"", ""thu"": ""12:00-22:00"", ""fri"": ""12:00-22:00"", ""sat"": ""12:00-22:00""}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-22:30"", ""mon"": ""10:00-22:30"", ""tue"": ""10:00-22:30"", ""wed"": ""10:00-22:30"", ""thu"": ""10:00-22:30"", ""fri"": ""10:00-22:30"", ""sat"": ""10:00-22:30""}",87.5
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30"", ""tempClosed"": true}",80.5
"{""displayedHours"": ""Closed"", ""sun"": ""07:30-21:30"", ""mon"": ""07:30-21:30"", ""tue"": ""07:30-21:30"", ""wed"": ""07:30-21:30"", ""thu"": ""07:30-21:30"", ""fri"": ""07:30-21:30"", ""sat"": ""07:30-21:30""}",98.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}",73.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-20:15"", ""mon"": ""10:00-20:15"", ""tue"": ""09:00-20:15"", ""wed"": ""09:00-20:15"", ""thu"": ""09:00-20:15"", ""fri"": ""09:00-20:15"", ""sat"": ""09:00-20:15""}",77.75
"{""displayedHours"": ""Closed"", ""sun"": ""12:30-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""12:00-21:30""}",76.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""09:45-21:45"", ""mon"": ""09:45-21:45"", ""tue"": ""09:45-21:45"", ""wed"": ""09:45-21:45"", ""thu"": ""09:45-21:45"", ""fri"": ""09:45-21:45"", ""sat"": ""09:45-21:45""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:15-20:15"", ""mon"": ""10:15-20:15"", ""tue"": ""10:15-20:15"", ""wed"": ""10:15-20:15"", ""thu"": ""10:15-20:15"", ""fri"": ""10:15-20:15"", ""sat"": ""10:15-20:15"", ""tempClosed"": true}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""00:00-01:30 16:30-23:59"", ""mon"": ""00:00-01:30 16:30-23:59"", ""tue"": ""00:00-01:30 16:30-23:59"", ""wed"": ""00:00-01:30 16:30-23:59"", ""thu"": ""00:00-01:30 16:30-23:59"", ""fri"": ""00:00-01:30 16:30-23:59"", ""sat"": ""00:00-01:30 16:30-23:59""}",62.88333333333334
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-21:15"", ""mon"": ""08:00-21:15"", ""tue"": ""08:00-21:15"", ""wed"": ""08:00-21:15"", ""thu"": ""08:00-21:15"", ""fri"": ""08:00-21:15"", ""sat"": ""08:00-21:15""}",92.75
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""06:00-14:00"", ""tue"": ""06:00-14:00"", ""wed"": ""06:00-14:00"", ""thu"": ""06:00-14:00"", ""fri"": ""06:00-14:00"", ""sat"": ""06:00-14:00""}",48.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-21:15"", ""mon"": ""10:30-21:15"", ""tue"": ""10:30-21:15"", ""wed"": ""10:30-21:15"", ""thu"": ""10:30-21:15"", ""fri"": ""10:30-21:15"", ""sat"": ""10:30-21:15""}",75.25
"{""displayedHours"": ""Closed"", ""sun"": ""07:00-12:30"", ""mon"": ""07:00-12:30"", ""tue"": ""07:00-12:30"", ""wed"": ""07:00-12:30"", ""thu"": ""07:00-12:30"", ""fri"": ""07:00-12:30"", ""sat"": ""07:00-12:30""}",38.5
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-19:00"", ""mon"": ""08:00-18:36"", ""tue"": ""08:00-18:00"", ""wed"": ""08:00-19:00"", ""thu"": ""08:00-19:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-19:00""}",76.6
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-23:00"", ""mon"": ""11:00-23:00"", ""tue"": ""11:00-23:00"", ""wed"": ""11:00-23:00"", ""thu"": ""11:00-23:00"", ""fri"": ""11:00-23:00"", ""sat"": ""11:00-23:00""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-22:00"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-22:00"", ""sat"": ""10:00-22:00"", ""tempClosed"": true}",82.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:00"", ""mon"": ""Closed"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",60.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""09:30-19:00"", ""tue"": ""09:30-19:00"", ""wed"": ""09:30-17:00"", ""thu"": ""09:30-19:00"", ""fri"": ""09:30-19:00"", ""sat"": ""09:30-13:00""}",49.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-22:00"", ""mon"": ""11:30-22:00"", ""tue"": ""11:30-22:00"", ""wed"": ""11:30-22:00"", ""thu"": ""11:30-22:00"", ""fri"": ""11:30-22:00"", ""sat"": ""11:30-22:00""}",73.5
"{""displayedHours"": ""Closed"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59"", ""tempClosed"": true}",167.88333333333333
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""04:00-04:01"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",0.016666666666666666
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-22:00"", ""mon"": ""10:30-22:00"", ""tue"": ""10:30-22:00"", ""wed"": ""10:30-22:00"", ""thu"": ""10:30-22:00"", ""fri"": ""10:30-22:00"", ""sat"": ""10:30-22:00""}",80.5
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""10:00-22:00"", ""tempClosed"": true}",12.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-21:00"", ""mon"": ""16:00-21:00"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00""}",62.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-17:00"", ""tue"": ""10:00-17:00"", ""wed"": ""10:00-17:00"", ""thu"": ""10:00-17:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""tempClosed"": true}",42.0
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-20:00"", ""mon"": ""09:00-20:00"", ""tue"": ""09:00-20:00"", ""wed"": ""09:00-20:00"", ""thu"": ""09:00-20:00"", ""fri"": ""09:00-20:00"", ""sat"": ""09:00-20:00"", ""tempClosed"": true}",77.0
"{""displayedHours"": ""Closed"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",63.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-22:00"", ""mon"": ""11:00-22:00"", ""tue"": ""11:00-22:00"", ""wed"": ""11:00-22:00"", ""thu"": ""11:00-22:00"", ""fri"": ""11:00-22:00"", ""sat"": ""11:00-22:00""}",77.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-17:30"", ""mon"": ""08:00-19:30"", ""tue"": ""08:00-19:30"", ""wed"": ""08:00-19:30"", ""thu"": ""08:00-19:30"", ""fri"": ""08:00-19:30"", ""sat"": ""08:00-17:30"", ""tempClosed"": true}",76.5
"{""displayedHours"": ""Closed"", ""sun"": ""13:00-21:00"", ""mon"": ""14:30-21:00"", ""tue"": ""Closed"", ""wed"": ""14:30-21:00"", ""thu"": ""14:30-21:00"", ""fri"": ""14:30-21:00"", ""sat"": ""13:00-21:00""}",42.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:30-19:30"", ""mon"": ""08:30-14:45 17:00-19:30"", ""tue"": ""08:30-14:45 17:00-19:30"", ""wed"": ""08:30-14:45 17:00-19:30"", ""thu"": ""08:30-14:45 17:00-19:30"", ""fri"": ""08:30-14:45 17:00-19:30"", ""sat"": ""08:30-19:30""}",65.75
"{""displayedHours"": ""Closed"", ""sun"": ""00:00-03:00 09:00-23:59"", ""mon"": ""00:00-03:00 09:00-23:59"", ""tue"": ""00:00-03:00 09:00-23:59"", ""wed"": ""00:00-03:00 09:00-23:59"", ""thu"": ""00:00-03:00 09:00-23:59"", ""fri"": ""00:00-03:00 09:00-23:59"", ""sat"": ""00:00-03:00 09:00-23:59""}",125.88333333333334
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-22:00"", ""mon"": ""11:30-22:00"", ""tue"": ""11:30-22:00"", ""wed"": ""11:30-22:00"", ""thu"": ""11:30-22:00"", ""fri"": ""11:30-22:00"", ""sat"": ""11:30-22:00""}",73.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:15"", ""mon"": ""11:00-21:15"", ""tue"": ""11:00-21:15"", ""wed"": ""11:00-21:15"", ""thu"": ""11:00-21:15"", ""fri"": ""11:00-23:59"", ""sat"": ""11:00-23:59""}",77.21666666666667
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""07:00-21:00"", ""mon"": ""07:00-21:00"", ""tue"": ""07:00-21:00"", ""wed"": ""07:00-21:00"", ""thu"": ""07:00-21:00"", ""fri"": ""07:00-21:00"", ""sat"": ""07:00-21:00""}",98.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-21:45"", ""mon"": ""10:00-21:45"", ""tue"": ""10:00-21:45"", ""wed"": ""10:00-21:45"", ""thu"": ""10:00-21:45"", ""fri"": ""10:00-21:45"", ""sat"": ""10:00-21:45""}",82.25
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-22:15"", ""mon"": ""11:30-22:15"", ""tue"": ""11:30-22:15"", ""wed"": ""11:30-22:15"", ""thu"": ""11:30-22:15"", ""fri"": ""11:30-22:15"", ""sat"": ""11:30-22:15""}",75.25
"{""displayedHours"": ""Closed"", ""sun"": ""16:00-23:40"", ""mon"": ""16:00-23:40"", ""tue"": ""16:00-23:40"", ""wed"": ""16:00-23:40"", ""thu"": ""16:00-23:40"", ""fri"": ""16:00-23:40"", ""sat"": ""16:00-23:40""}",53.666666666666664
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-20:00"", ""mon"": ""09:30-20:00"", ""tue"": ""09:30-20:00"", ""wed"": ""09:30-20:00"", ""thu"": ""09:30-20:00"", ""fri"": ""09:30-20:00"", ""sat"": ""10:30-20:00""}",71.5
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-19:45"", ""mon"": ""10:00-19:45"", ""tue"": ""10:00-19:45"", ""wed"": ""10:00-19:45"", ""thu"": ""10:00-19:45"", ""fri"": ""10:00-19:45"", ""sat"": ""10:00-19:45""}",68.25
"{""displayedHours"": ""Closed"", ""sun"": ""06:00-21:00"", ""mon"": ""06:00-21:00"", ""tue"": ""06:00-21:00"", ""wed"": ""06:00-21:00"", ""thu"": ""06:00-21:00"", ""fri"": ""06:00-21:00"", ""sat"": ""06:00-21:00"", ""tempClosed"": true}",105.0
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30"", ""tempClosed"": true}",73.5
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-22:30"", ""mon"": ""11:30-22:30"", ""tue"": ""11:30-22:30"", ""wed"": ""11:30-22:30"", ""thu"": ""11:30-22:30"", ""fri"": ""11:30-22:30"", ""sat"": ""11:30-22:30""}",77.0
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-22:30"", ""mon"": ""09:00-22:30"", ""tue"": ""09:00-22:00"", ""wed"": ""09:00-22:30"", ""thu"": ""09:00-22:00"", ""fri"": ""09:00-22:30"", ""sat"": ""09:00-22:30"", ""tempClosed"": true}",93.5
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-22:00"", ""mon"": ""10:00-22:00"", ""tue"": ""10:00-22:00"", ""wed"": ""10:00-22:00"", ""thu"": ""10:00-22:00"", ""fri"": ""10:00-22:00"", ""sat"": ""10:00-22:00""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""07:00-21:00"", ""mon"": ""07:00-21:00"", ""tue"": ""07:00-21:00"", ""wed"": ""07:00-21:00"", ""thu"": ""07:00-21:00"", ""fri"": ""07:00-21:00"", ""sat"": ""07:00-21:00"", ""tempClosed"": true}",98.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-14:30 16:30-22:30"", ""mon"": ""11:30-14:30 16:30-22:30"", ""tue"": ""11:30-14:30 16:30-22:30"", ""wed"": ""11:30-14:30 16:30-22:30"", ""thu"": ""11:30-14:30 16:30-22:30"", ""fri"": ""11:30-14:30 16:30-22:30"", ""sat"": ""11:30-14:30 16:30-22:30""}",63.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-22:00"", ""mon"": ""11:30-22:00"", ""tue"": ""11:30-22:00"", ""wed"": ""11:30-22:00"", ""thu"": ""11:30-22:00"", ""fri"": ""11:30-22:00"", ""sat"": ""11:30-22:00""}",73.5
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-17:00"", ""mon"": ""08:30-20:00"", ""tue"": ""08:30-20:00"", ""wed"": ""08:30-20:00"", ""thu"": ""08:30-20:00"", ""fri"": ""08:30-20:00"", ""sat"": ""08:30-17:00""}",74.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-21:30"", ""mon"": ""10:30-21:30"", ""tue"": ""10:30-21:30"", ""wed"": ""10:30-21:30"", ""thu"": ""10:30-21:30"", ""fri"": ""10:30-21:30"", ""sat"": ""10:30-21:30""}",77.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""06:00-14:00"", ""tue"": ""06:00-14:00"", ""wed"": ""06:00-14:00"", ""thu"": ""06:00-14:00"", ""fri"": ""06:00-14:00"", ""sat"": ""06:00-14:00""}",48.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-20:30"", ""mon"": ""10:00-20:30"", ""tue"": ""10:00-20:30"", ""wed"": ""10:00-20:30"", ""thu"": ""10:00-20:30"", ""fri"": ""10:00-20:30"", ""sat"": ""10:00-20:30""}",73.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-22:30"", ""mon"": ""11:30-22:30"", ""tue"": ""11:30-22:30"", ""wed"": ""11:30-22:30"", ""thu"": ""11:30-22:30"", ""fri"": ""11:30-22:30"", ""sat"": ""11:30-22:30"", ""tempClosed"": true}",77.0
"{""displayedHours"": ""Closed"", ""sun"": ""06:00-13:00"", ""mon"": ""06:00-20:00"", ""tue"": ""06:00-20:00"", ""wed"": ""06:00-20:00"", ""thu"": ""06:00-20:00"", ""fri"": ""06:00-20:00"", ""sat"": ""06:00-20:00""}",91.0
"{""displayedHours"": ""Closed"", ""sun"": ""07:20-13:00"", ""mon"": ""07:30-13:00"", ""tue"": ""07:30-13:00 23:00-23:59"", ""wed"": ""07:30-13:00"", ""thu"": ""07:30-13:00"", ""fri"": ""07:30-13:00"", ""sat"": ""07:20-13:00"", ""tempClosed"": true}",39.81666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-20:00"", ""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-21:00"", ""mon"": ""08:00-21:00"", ""tue"": ""08:00-21:00"", ""wed"": ""08:00-21:00"", ""thu"": ""08:00-21:00"", ""fri"": ""08:00-21:00"", ""sat"": ""08:00-21:00""}",91.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-19:45"", ""mon"": ""10:00-19:45"", ""tue"": ""10:00-19:45"", ""wed"": ""10:00-19:45"", ""thu"": ""10:00-19:45"", ""fri"": ""10:00-19:45"", ""sat"": ""10:00-19:45""}",68.25
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-19:30"", ""mon"": ""12:00-19:30"", ""tue"": ""09:00-19:30"", ""wed"": ""09:00-19:30"", ""thu"": ""09:00-19:30"", ""fri"": ""09:00-19:30"", ""sat"": ""09:00-19:30"", ""tempClosed"": true}",70.5
"{""displayedHours"": ""Closed"", ""sun"": ""14:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""16:00-20:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",60.5
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-22:00"", ""mon"": ""10:00-22:00"", ""tue"": ""10:00-22:00"", ""wed"": ""10:00-22:00"", ""thu"": ""10:00-22:00"", ""fri"": ""10:00-22:00"", ""sat"": ""10:00-22:00"", ""tempClosed"": true}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-14:00"", ""mon"": ""10:00-14:00"", ""tue"": ""10:00-14:00"", ""wed"": ""10:00-14:00"", ""thu"": ""10:00-14:00"", ""fri"": ""10:00-14:00"", ""sat"": ""10:00-14:00"", ""tempClosed"": true}",28.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-17:00"", ""mon"": ""09:00-14:30"", ""tue"": ""09:00-15:00"", ""wed"": ""10:00-17:00"", ""thu"": ""10:00-17:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-12:00""}",41.5
"{""displayedHours"": ""Closed"", ""sun"": ""07:30-20:30"", ""mon"": ""08:00-20:30"", ""tue"": ""08:00-20:30"", ""wed"": ""08:00-20:30"", ""thu"": ""08:00-20:30"", ""fri"": ""08:00-20:30"", ""sat"": ""07:00-20:30""}",89.0
"{""displayedHours"": ""Closed"", ""sun"": ""00:00-02:00 10:00-22:00"", ""mon"": ""10:00-22:00"", ""tue"": ""10:00-22:00"", ""wed"": ""10:00-22:00"", ""thu"": ""10:00-22:00"", ""fri"": ""10:00-23:59"", ""sat"": ""00:00-02:00 10:00-23:59""}",91.96666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",80.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00"", ""tempClosed"": true}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-14:00 17:00-21:30"", ""mon"": ""11:00-14:00 17:00-21:30"", ""tue"": ""11:00-14:00 17:00-21:30"", ""wed"": ""11:00-14:00 17:00-21:30"", ""thu"": ""11:00-14:00 17:00-21:30"", ""fri"": ""11:00-14:00 17:00-21:30"", ""sat"": ""11:00-14:00 17:00-21:30""}",52.5
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-21:30"", ""mon"": ""09:00-21:30"", ""tue"": ""09:00-21:30"", ""wed"": ""09:00-21:30"", ""thu"": ""09:00-21:30"", ""fri"": ""09:00-21:30"", ""sat"": ""09:00-21:30""}",87.5
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-10:45 11:00-22:45"", ""mon"": ""08:00-10:45 11:00-22:45"", ""tue"": ""08:00-10:30 11:00-22:45"", ""wed"": ""08:00-10:45 11:00-22:45"", ""thu"": ""08:00-10:45 11:00-22:46"", ""fri"": ""08:00-10:45 11:00-22:45"", ""sat"": ""08:00-10:40 11:00-22:45"", ""tempClosed"": true}",101.18333333333334
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:30"", ""mon"": ""Closed"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30"", ""tempClosed"": true}",57.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-23:59"", ""mon"": ""08:00-23:59"", ""tue"": ""08:00-23:59"", ""wed"": ""08:00-23:59"", ""thu"": ""08:00-23:59"", ""fri"": ""08:00-23:59"", ""sat"": ""08:00-23:59"", ""tempClosed"": true}",111.88333333333333
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-22:15"", ""mon"": ""11:30-22:15"", ""tue"": ""11:30-22:15"", ""wed"": ""11:30-22:15"", ""thu"": ""11:30-22:15"", ""fri"": ""11:30-22:15"", ""sat"": ""11:30-22:15""}",75.25
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-09:10"", ""mon"": ""09:00-10:04"", ""tue"": ""14:00-14:08"", ""wed"": ""13:02-13:14"", ""thu"": ""10:00-10:10"", ""fri"": ""09:00-09:17"", ""sat"": ""14:00-14:09"", ""tempClosed"": true}",2.1666666666666665
"{""displayedHours"": ""Closed"", ""sun"": ""07:00-20:30"", ""mon"": ""07:00-20:30"", ""tue"": ""07:00-20:30"", ""wed"": ""07:00-20:30"", ""thu"": ""07:00-20:30"", ""fri"": ""07:00-20:30"", ""sat"": ""07:00-20:30"", ""tempClosed"": true}",94.5
"{""displayedHours"": ""Closed"", ""sun"": ""12:30-21:30"", ""mon"": ""12:30-21:30"", ""tue"": ""12:30-21:30"", ""wed"": ""12:30-21:30"", ""thu"": ""12:30-21:30"", ""fri"": ""12:30-21:30"", ""sat"": ""12:30-21:30"", ""tempClosed"": true}",63.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-22:00"", ""mon"": ""11:00-14:00 17:00-22:00"", ""tue"": ""11:00-14:00 17:00-22:00"", ""wed"": ""11:00-14:00 17:00-22:00"", ""thu"": ""11:00-14:00 17:00-22:00"", ""fri"": ""11:00-14:00 17:00-22:00"", ""sat"": ""11:00-22:00""}",62.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:30"", ""mon"": ""11:30-21:30"", ""tue"": ""11:30-21:30"", ""wed"": ""11:30-21:30"", ""thu"": ""11:30-21:30"", ""fri"": ""11:30-21:30"", ""sat"": ""11:00-21:30""}",71.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00"", ""tempClosed"": true}",73.5
